,year,imdb,title,clean_test,binary,genre,age_rating,budget_2013$,star_rating,director,cast,writer
1351,1998,tt0119313,Hope Floats,ok,1,Drama,PG13,42873969,5.8,Forest Whitaker,3.2000000000000002,1.0
1352,1998,tt0147004,Little Voice,ok,1,Comedy,R,8574794,7.0,Mark Herman,2.2000000000000002,0
1353,1998,tt0120735,"Lock, Stock and Two Smoking Barrels",notalk,0,Comedy,R,1929329,8.2,Guy Ritchie,0.40000000000000002,0.0
1354,1998,tt0120738,Lost in Space,ok,1,Action,PG13,114330585,5.0,Stephen Hopkins,1.6000000000000001,2.5
1355,1998,tt0120749,Mercury Rising,notalk,0,Action,R,85747939,6.1,Harold Becker,2.3999999999999999,0.33333333333333331
1356,1998,tt0120762,Mulan,dubious,0,Animation,G,128621908,7.5,Tony Bancroft,0.0,0.71875
1357,1998,tt0120780,Out of Sight,men,0,Comedy,R,68598351,7.1,Steven Soderbergh,0.59999999999999998,0.5
1358,1998,tt0138704,Pi,men,0,Drama,R,97181,7.5,Darren Aronofsky,0.20000000000000001,0
1359,1998,tt0120791,Practical Magic,ok,1,Comedy,PG13,85747939,6.1,Griffin Dunne,4.2000000000000002,2.5
1360,1998,tt0119942,Primary Colors,ok,1,Comedy,R,92893600,6.7,Mike Nichols,2.7999999999999998,1.0
1361,1998,tt0120800,Quest for Camelot,ok,1,Animation,G,57165293,6.2,Frederik Du Chau,2.3999999999999999,1.0
1362,1998,tt0128442,Rounders,notalk,0,Crime,R,17149588,7.4,John Dahl,1.0,0.0
1363,1998,tt0130827,Run Lola Run,notalk,0,Action,R,2500982,7.8,Tom Tykwer,0.0,0
1364,1998,tt0120812,Rush Hour,ok,1,Action,PG13,50019631,6.9,Brett Ratner,2.6000000000000001,1.0
1365,1998,tt0128445,Rushmore,notalk,0,Comedy,R,14291323,7.7,Wes Anderson,2.0,1.5
1366,1998,tt0120813,Safe Men,nowomen,0,Comedy,R,1429132,6.1,John Hamburg,1.3999999999999999,0.0
1367,1998,tt0120815,Saving Private Ryan,nowomen,0,Action,R,92893600,8.6,Steven Spielberg,1.3999999999999999,0.0
1368,1998,tt0138097,Shakespeare in Love,ok,1,Comedy,R,37157440,7.2,John Madden,2.7999999999999998,1.5
1369,1998,tt0120828,Six Days Seven Nights,notalk,0,Action,PG13,114330585,5.7,Ivan Reitman,0.59999999999999998,0.0
1370,1998,tt0120148,Sliding Doors,ok,1,Comedy,R,8574794,6.8,Peter Howitt,2.2000000000000002,1.0
1371,1998,tt0120831,Slums of Beverly Hills,ok,1,Comedy,R,7145662,6.6,Tamara Jenkins,2.3999999999999999,2.0
1372,1998,tt0122718,Small Soldiers,notalk,0,Action,PG13,57165293,6.1,Joe Dante,0.20000000000000001,0
1373,1998,tt0120321,Smoke Signals,ok,1,Comedy,PG13,2858265,7.2,Chris Eyre,1.0,1.0
1374,1998,tt0120184,Sphere,notalk,0,Drama,PG13,104326659,6.0,Barry Levinson,2.0,0.5
1375,1998,tt0120844,Star Trek: Insurrection,ok,1,Action,PG,100039262,6.4,Jonathan Frakes,2.2000000000000002,2.0
1376,1998,tt0120686,Stepmom,ok,1,Comedy,PG13,71456616,6.6,Chris Columbus,4.0,1.1666666666666667
1377,1998,tt0118661,The Avengers,ok,1,Action,PG13,85747939,3.7,Jeremiah S. Chechik,3.0,1.0
1378,1998,tt0118715,The Big Lebowski,notalk,0,Comedy,R,21436985,8.2,Joel Coen,2.6000000000000001,1.0
1379,1998,tt0133751,The Faculty,dubious,0,Horror,R,21436985,6.4,Robert Rodriguez,0.40000000000000002,0.66666666666666663
1380,1998,tt0120744,The Man in the Iron Mask,notalk,0,Action,PG13,50019631,6.4,Randall Wallace,1.6000000000000001,0.5
1381,1998,tt0120746,The Mask of Zorro,notalk,0,Action,PG13,92893600,6.7,Martin Campbell,0.0,0.8571428571428571
1382,1998,tt0120768,The Negotiator,notalk,0,Action,R,71456616,7.3,F. Gary Gray,2.0,0.0
1383,1998,tt0120794,The Prince of Egypt,notalk,0,Animation,PG,85747939,7.0,Brenda Chapman,2.0,0.0
1384,1998,tt0120108,The Proposition,men,0,Drama,R,28582646,6.2,Lesli Linka Glatter,0.80000000000000004,0.0
1385,1998,tt0120863,The Thin Red Line,notalk,0,Drama,R,74314880,7.6,Terrence Malick,0.40000000000000002,0.0
1386,1998,tt0120382,The Truman Show,notalk,0,Drama,PG,85747939,8.1,Peter Weir,1.0,0.0
1387,1998,tt0129387,There&#39;s Something About Mary,ok,1,Comedy,R,31440911,7.1,Bobby Farrelly,3.0,1.6666666666666667
1388,1998,tt0146336,Urban Legend,ok,1,Horror,R,20007852,5.5,Jamie Blanks,2.2000000000000002,1.0
1389,1998,tt0120877,Vampires (John Carpenter&#39;s),nowomen,0,Action,R,28582646,6.1,John Carpenter,0.20000000000000001,0.5
1390,1998,tt0120879,Velvet Goldmine,men,0,Drama,R,12862191,7.0,Todd Haynes,1.2,0.0
1391,1998,tt0120890,Wild Things,men,0,Crime,R,28582646,6.5,John McNaughton,1.3999999999999999,0.0
1392,1998,tt0128853,You&#39;ve Got Mail,ok,1,Comedy,PG,92893600,6.5,Nora Ephron,3.7999999999999998,1.3333333333333333
1393,1997,tt0120133,A Simple Wish,ok,1,Comedy,PG,40634668,5.3,Michael Ritchie,1.2,1.0
1394,1997,tt0118570,Air Bud,notalk,0,Comedy,PG,4353714,5.0,Charles Martin Smith,0.80000000000000004,0.0
1395,1997,tt0118571,Air Force One,notalk,0,Action,R,123355241,6.4,Wolfgang Petersen,1.8,0.0
1396,1997,tt0118583,Alien: Resurrection,ok,1,Action,R,87074287,6.3,Jean-Pierre Jeunet,2.2000000000000002,2.3333333333333335
1397,1997,tt0118617,Anastasia,ok,1,Animation,G,76915621,7.1,Don Bluth,1.8,1.0
1398,1997,tt0119822,As Good as It Gets,ok,1,Comedy,PG13,72561906,7.8,James L. Brooks,3.0,1.3333333333333333
1399,1997,tt0118655,Austin Powers: International Man of Mystery,men,0,Comedy,PG13,26122286,7.0,Jay Roach,0.80000000000000004,0.0
1400,1997,tt0118688,Batman &amp; Robin,men,0,Action,PG13,181404766,3.6,Joel Schumacher,1.0,2.0
1401,1997,tt0118749,Boogie Nights,dubious,0,Drama,R,21768572,7.9,Paul Thomas Anderson,0.80000000000000004,0.0
1402,1997,tt0118829,Cats Don&#39;t Dance,ok,1,Animation,G,46439620,6.9,Mark Dindal,1.0,1.2727272727272727
1403,1997,tt0118842,Chasing Amy,ok,1,Comedy,R,362810,7.4,Kevin Smith,1.8,2.0
1404,1997,tt0128996,Cinderella,ok,1,Musical,G,4208591,6.4,Robert Iscove,1.0,1.0
1405,1997,tt0118866,Clockwatchers,ok,1,Comedy,PG13,2902476,6.4,Jill Sprecher,1.8,1.0
1406,1997,tt0118880,Con Air,notalk,0,Action,R,116099050,6.8,Simon West,0.80000000000000004,0.0
1407,1997,tt0118883,Conspiracy Theory,men,0,Action,R,116099050,6.7,Richard Donner,1.3999999999999999,0.0
1408,1997,tt0118884,Contact,ok,1,Drama,PG,130611431,7.4,Robert Zemeckis,2.0,1.6000000000000001
1409,1997,tt0119080,Eve&#39;s Bayou,ok,1,Drama,R,7256191,7.3,Kasi Lemmons,2.6000000000000001,1.0
1410,1997,tt0119081,Event Horizon,ok,1,Horror,R,87074287,6.7,Paul W.S. Anderson,1.3999999999999999,1.0
1411,1997,tt0119114,Fever Pitch,ok,1,Comedy,R,58049525,6.7,David Evans,1.6000000000000001,1.5
1412,1997,tt0119137,Flubber,men,0,Comedy,PG,116099050,5.1,Les Mayfield,1.3999999999999999,0.0
1413,1997,tt0119173,G.I. Jane,ok,1,Action,R,72561906,5.8,Ridley Scott,1.3999999999999999,1.3333333333333333
1414,1997,tt0119177,Gattaca,notalk,0,Drama,PG13,52244573,7.8,Andrew Niccol,0.59999999999999998,0.0
1415,1997,tt0119190,George of the Jungle,ok,1,Action,PG,79818097,5.4,Sam Weisman,2.6000000000000001,1.5
1416,1997,tt0119217,Good Will Hunting,nowomen,0,Drama,R,14512381,8.3,Gus Van Sant,1.8,0.0
1417,1997,tt0119229,Grosse Pointe Blank,ok,1,Action,R,21768572,7.4,George Armitage,3.3999999999999999,1.0
1418,1997,tt0119282,Hercules,ok,1,Animation,G,101586669,7.2,Ron Clements,1.6000000000000001,1.9411764705882353
1419,1997,tt0119345,I Know What You Did Last Summer,ok,1,Horror,R,24671048,5.6,Jim Gillespie,1.6000000000000001,1.5
1420,1997,tt0119361,In the Company of Men,notalk,0,Comedy,R,36281,7.3,Neil LaBute,0.20000000000000001,0.0
1421,1997,tt0119396,Jackie Brown,ok,1,Crime,R,17414858,7.5,Quentin Tarantino,2.0,2.0
1422,1997,tt0119468,Kiss the Girls,men,0,Crime,R,39183429,6.5,Gary Fleder,1.2,0.5
1423,1997,tt0119488,L.A. Confidential,notalk,0,Crime,R,50793334,8.3,Curtis Hanson,1.6000000000000001,0.0
1424,1997,tt0119528,Liar Liar,notalk,0,Comedy,PG13,65305716,6.8,Tom Shadyac,1.3999999999999999,0.0
1425,1997,tt0119654,Men in Black,notalk,0,Comedy,PG13,130611431,7.2,Barry Sonnenfeld,1.2,0.66666666666666663
1426,1997,tt0119698,Mononoke-hime,ok,1,Animation,PG13,29024763,8.4,Hayao Miyazaki,1.8,2.0
1427,1997,tt0119707,Mortal Kombat: Annihilation,ok,1,Action,PG13,43537144,3.6,John R. Leonetti,1.3999999999999999,1.0
1428,1997,tt0417001,Must love Dogs,men,0,Comedy,PG13,50793334,5.9,Gary David Goldberg,1.2,0
1429,1997,tt0119738,My Best Friend&#39;s Wedding,men,0,Comedy,PG13,66756954,6.3,P.J. Hogan,2.7999999999999998,0.0
1430,1997,tt0124819,Orgazmo,notalk,0,Comedy,R,1451238,6.2,Trey Parker,0.0,0.0
1431,1997,tt0120082,Scream 2,ok,1,Horror,R,34829715,6.1,Wes Craven,1.3999999999999999,3.0
1432,1997,tt0120094,Selena,ok,1,Biography,PG,29024763,6.6,Gregory Nava,1.6000000000000001,1.0
1433,1997,tt0120152,Smilla&#39;s Sense of Snow,ok,1,Action,R,50793334,6.4,Bille August,1.3999999999999999,1.0
1434,1997,tt0120177,Spawn,ok,1,Action,R,58049525,5.2,Mark A.Z. Dippé,2.2000000000000002,1.5
1435,1997,tt0120201,Starship Troopers,ok,1,Action,R,145123812,7.2,Paul Verhoeven,1.6000000000000001,1.0
1436,1997,tt0118971,The Devil&#39;s Advocate,ok,1,Drama,R,82720573,7.5,Taylor Hackford,2.0,1.3333333333333333
1437,1997,tt0119116,The Fifth Element,notalk,0,Action,PG13,137867622,7.6,Luc Besson,2.7999999999999998,1.6666666666666667
1438,1997,tt0119174,The Game,notalk,0,Drama,R,72561906,7.8,David Fincher,0.80000000000000004,1.0
1439,1997,tt0119567,The Lost World: Jurassic Park,dubious,0,Action,PG13,108842859,6.5,Steven Spielberg,1.2,2.0
1440,1997,tt0119874,The Peacemaker,dubious,0,Action,R,72561906,5.9,Mimi Leder,0.80000000000000004,0.0
1441,1997,tt0119925,The Postman,notalk,0,Action,R,116099050,5.9,Kevin Costner,0.40000000000000002,0.0
1442,1997,tt0120338,Titanic,ok,1,Drama,PG13,290247625,7.7,James Cameron,2.3999999999999999,4.0
1443,1997,tt0120461,Volcano,ok,1,Action,PG13,130611431,5.4,Mick Jackson,2.2000000000000002,1.3333333333333333
1444,1996,tt0115591,August,dubious,0,Comedy,PG,5049561,6.0,Anthony Hopkins,0.20000000000000001,0.0
1445,1996,tt0115736,Bound,ok,1,Crime,R,6683242,7.4,Andy Wachowski,1.2,7.5
1446,1996,tt0115759,Broken Arrow,nowomen,0,Action,R,96535720,6.0,John Woo,1.3999999999999999,1.0
1447,1996,tt0115857,Chain Reaction,notalk,0,Action,PG13,81684071,5.5,Andrew Davis,3.3999999999999999,0.20000000000000001
1448,1996,tt0116136,DragonHeart,men,0,Action,PG13,84654401,6.4,Rob Cohen,1.0,0.0
1449,1996,tt0116191,Emma,ok,1,Comedy,PG,8762473,6.8,Douglas McGrath,2.6000000000000001,2.5
1450,1996,tt0116225,Escape from L.A.,notalk,0,Action,R,74258246,5.6,John Carpenter,1.3999999999999999,2.0
1451,1996,tt0116260,Eye for an Eye,ok,1,Crime,R,29703299,6.1,John Schlesinger,1.8,1.0
1452,1996,tt0116282,Fargo,ok,1,Crime,R,10396154,8.2,Joel Coen,2.2000000000000002,1.0
1453,1996,tt0116361,Freeway,ok,1,Comedy,R,4455495,6.9,Matthew Bright,2.3999999999999999,1.0
1454,1996,tt0116367,From Dusk Till Dawn,notalk,0,Action,R,29703299,7.3,Robert Rodriguez,0.0,1.0
1455,1996,tt0116477,Hamlet,notalk,0,Drama,PG13,2970330,7.8,Kenneth Branagh,0.80000000000000004,0.0
1456,1996,tt0116493,Harriet the Spy,ok,1,Family,PG,19307144,5.9,Bronwen Hughes,1.8,1.3999999999999999
1457,1996,tt0116629,Independence Day,ok,1,Action,PG13,111387369,6.9,Roland Emmerich,1.8,1.0
1458,1996,tt0116705,Jingle All the Way,notalk,0,Comedy,PG,89109896,5.4,Brian Levant,0.20000000000000001,0.0
1459,1996,tt0116778,Kingpin,notalk,0,Comedy,PG13,37129123,6.9,Bobby Farrelly,1.0,0.0
1460,1996,tt0116931,Love and Other Catastrophes,ok,1,Comedy,R,371291,6.4,Emma-Kate Croghan,2.0,1.0
1461,1996,tt0116996,Mars Attacks!,ok,1,Comedy,PG13,118813194,6.3,Tim Burton,3.0,1.2857142857142858
1462,1996,tt0117060,Mission: Impossible,notalk,0,Action,PG13,118813194,7.1,Brian De Palma,0.80000000000000004,1.0
1463,1996,tt0117509,Romeo + Juliet,dubious,0,Drama,PG13,21534891,6.8,Baz Luhrmann,2.0,0.33333333333333331
1464,1996,tt0117571,Scream,ok,1,Horror,R,22277474,7.2,Wes Craven,1.8,4.0
1465,1996,tt0117589,Secrets &amp; Lies,ok,1,Drama,R,6683242,8.0,Mike Leigh,1.3999999999999999,5.0
1466,1996,tt0117603,Set It Off,ok,1,Action,R,13366484,6.8,F. Gary Gray,1.6000000000000001,1.3333333333333333
1467,1996,tt0117705,Space Jam,notalk,0,Animation,PG,118813194,6.2,Joe Pytka,0.20000000000000001,0.5
1468,1996,tt0117723,Spy Hard,notalk,0,Comedy,PG13,26732969,5.2,Rick Friedberg,0.80000000000000004,0.5
1469,1996,tt0117731,Star Trek: First Contact,ok,1,Action,PG13,68317587,7.6,Jonathan Frakes,2.2000000000000002,2.0
1470,1996,tt0117765,Striptease,dubious,0,Comedy,R,74258246,4.3,Andrew Bergman,1.0,0.0
1471,1996,tt0117887,That Thing You Do!,ok,1,Comedy,PG,3712912,6.8,Tom Hanks,2.2000000000000002,1.0
1472,1996,tt0115798,The Cable Guy,notalk,0,Comedy,PG13,69802752,6.0,Ben Stiller,2.0,0.0
1473,1996,tt0115963,The Craft,ok,1,Drama,R,22277474,6.2,Andrew Fleming,1.3999999999999999,1.6666666666666667
1474,1996,tt0116209,The English Patient,ok,1,Drama,R,51980772,7.4,Anthony Minghella,2.0,1.5
1475,1996,tt0116277,The Fan,notalk,0,Action,R,81684071,5.8,Tony Scott,1.8,0.0
1476,1996,tt0116313,The First Wives Club,ok,1,Comedy,PG,44554948,6.1,Hugh Wilson,3.2000000000000002,1.0
1477,1996,tt0116421,The Glimmer Man,notalk,0,Action,R,66832422,5.3,John Gray,0.80000000000000004,0.0
1478,1996,tt0116583,The Hunchback of Notre Dame,notalk,0,Animation,G,148516493,6.9,Gary Trousdale,0.20000000000000001,0.80000000000000004
1479,1996,tt0116908,The Long Kiss Goodnight,notalk,0,Action,R,96535720,6.7,Renny Harlin,1.0,0.0
1480,1996,tt0117057,The Mirror Has Two Faces,ok,1,Comedy,PG13,62376927,6.4,Barbra Streisand,1.2,1.6666666666666667
1481,1996,tt0117500,The Rock,notalk,0,Action,R,111387369,7.4,Michael Bay,1.8,0.0
1482,1996,tt0117951,Trainspotting,men,0,Drama,R,4604011,8.2,Danny Boyle,0.80000000000000004,0.0
1483,1996,tt0117998,Twister,ok,1,Action,PG13,130694514,6.3,Jan de Bont,2.7999999999999998,1.5
1484,1996,tt0118113,Walking and Talking,ok,1,Comedy,R,1485165,6.8,Nicole Holofcener,2.0,4.0
1485,1996,tt0115856,When the Cat&#39;s Away,ok,1,Comedy,R,445549,6.9,Cédric Klapisch,1.0,1.0
1486,1995,tt0112384,Apollo 13,ok,1,Adventure,PG,99370665,7.6,Ron Howard,3.7999999999999998,1.0
1487,1995,tt0112401,Assassins,notalk,0,Action,R,76438973,6.3,Richard Donner,1.2,5.4000000000000004
1488,1995,tt0112462,Batman Forever,notalk,0,Action,PG13,152877946,5.4,Joel Schumacher,1.3999999999999999,0.66666666666666663
1489,1995,tt0112471,Before Sunrise,nowomen,0,Drama,R,3821949,8.1,Richard Linklater,0.20000000000000001,1.0
1490,1995,tt0112573,Braveheart,men,0,Action,R,110072121,8.4,Mel Gibson,0.20000000000000001,0.0
1491,1995,tt0112641,Casino,men,0,Biography,R,79496532,8.2,Martin Scorsese,1.0,0
1492,1995,tt0112642,Casper,ok,1,Comedy,PG,84082870,6.0,Brad Silberling,1.0,1.0
1493,1995,tt0112697,Clueless,ok,1,Comedy,PG13,20944279,6.8,Amy Heckerling,1.8,1.0
1494,1995,tt0112715,Congo,nowomen,0,Action,PG13,76438973,5.0,Frank Marshall,0.80000000000000004,1.5
1495,1995,tt0112722,Copycat,dubious,0,Crime,R,30575589,6.6,Jon Amiel,1.6000000000000001,0.0
1496,1995,tt0112864,Die Hard: With a Vengeance,notalk,0,Action,R,137590151,7.6,John McTiernan,2.2000000000000002,0.5
1497,1995,tt0113101,Four rooms,notalk,0,Comedy,R,6115118,6.7,Allison Anders,0.20000000000000001,0.75
1498,1995,tt0113321,Home for the holidays,ok,1,Comedy,PG13,30575589,6.6,Jodie Foster,1.8,1.0
1499,1995,tt0113497,Jumanji,ok,1,Adventure,PG,99370665,6.8,Joe Johnston,1.6000000000000001,2.1428571428571428
1500,1995,tt0113749,Mallrats,notalk,0,Comedy,R,9325555,7.2,Kevin Smith,1.2,2.0
1501,1995,tt0113855,Mortal Kombat,notalk,0,Action,PG13,30575589,5.8,Paul W.S. Anderson,0.59999999999999998,0
1502,1995,tt0114069,Outbreak,ok,1,Action,R,76438973,6.5,Wolfgang Petersen,3.0,1.0
1503,1995,tt0114148,Pocahontas,ok,1,Animation,G,84082870,6.6,Mike Gabriel,1.6000000000000001,1.3571428571428572
1504,1995,tt0114319,Sabrina,ok,1,Comedy,PG,88669209,6.2,Sydney Pollack,2.6000000000000001,0
1505,1995,tt0114323,Safe,ok,1,Drama,R,50449722,7.1,Todd Haynes,1.6000000000000001,0
1506,1995,tt0114369,Se7en,notalk,0,Drama,R,45863384,8.7,David Fincher,0.59999999999999998,0
1507,1995,tt0114388,Sense and Sensibility,ok,1,Drama,PG,25224861,7.7,Ang Lee,3.3999999999999999,0
1508,1995,tt0114436,Showgirls,ok,1,Drama,R,61151178,4.5,Paul Verhoeven,1.2,0
1509,1995,tt0114508,Species,dubious,0,Action,R,53507281,5.8,Roger Donaldson,0.59999999999999998,0
1510,1995,tt0114614,Tank Girl,ok,1,Action,R,38219486,5.2,Rachel Talalay,1.2,0
1511,1995,tt0112346,The American President,ok,1,Comedy,PG13,94784326,6.8,Rob Reiner,2.6000000000000001,2.0
1512,1995,tt0112579,The Bridges of Madison County,ok,1,Drama,PG13,33633148,7.5,Clint Eastwood,1.3999999999999999,1.5
1513,1995,tt0113416,The Incredibly True Adventures of Two Girls in Love,ok,1,Comedy,R,382195,6.5,Maria Maggenti,1.0,1.0
1514,1995,tt0113957,The Net,ok,1,Action,PG13,33633148,5.8,Irwin Winkler,2.7999999999999998,0
1515,1995,tt0114214,The Quick and the Dead,notalk,0,Action,R,48920943,6.4,Sam Raimi,0.80000000000000004,0
1516,1995,tt0114814,The Usual Suspects,notalk,0,Crime,R,9172677,8.6,Bryan Singer,1.2,0.0
1517,1995,tt0114709,Toy Story,notalk,0,Animation,G,45863384,8.3,John Lasseter,1.0,1.125
1518,1995,tt0114746,Twelve Monkeys,notalk,0,Mystery,R,44334604,8.1,Terry Gilliam,0.40000000000000002,0.0
1519,1995,tt0114898,Waterworld,nowomen,0,Action,PG13,267536405,6.1,Kevin Reynolds,0.0,1.0
1520,1995,tt0114906,Welcome to the Dollhouse,ok,1,Comedy,R,1223024,7.5,Todd Solondz,1.0,3.0
1521,1994,tt0109040,Ace Ventura: Pet Detective,men,0,Comedy,PG13,18859976,6.9,Tom Shadyac,0.80000000000000004,0.0
1522,1994,tt0109254,Beverly Hills Cop III,nowomen,0,Action,R,78583235,5.5,John Landis,0.40000000000000002,0.66666666666666663
1523,1994,tt0109445,Clerks.,notalk,0,Comedy,R,42435,7.9,Kevin Smith,0.20000000000000001,2.0
1524,1994,tt0109504,Crooklyn,ok,1,Comedy,PG13,22003306,6.9,Spike Lee,1.2,1.5
1525,1994,tt0109686,Dumb &amp; Dumber,men,0,Comedy,PG13,25146635,7.3,Peter Farrelly,1.0,0.66666666666666663
1526,1994,tt0109707,Ed Wood,ok,1,Biography,R,28289965,7.9,Tim Burton,2.7999999999999998,1.0
1527,1994,tt0109830,Forrest Gump,notalk,0,Drama,PG13,86441558,8.8,Robert Zemeckis,1.6000000000000001,0.0
1528,1994,tt0110322,Legends of the Fall,ok,1,Drama,R,47149941,7.5,Edward Zwick,2.3999999999999999,1.0
1529,1994,tt0110367,Little Women,ok,1,Drama,PG,23574970,7.3,Gillian Armstrong,1.8,1.5
1530,1994,tt0110622,Naked Gun 33 1/3: The Final Insult,men,0,Comedy,PG13,47149941,6.4,Peter Segal,0.40000000000000002,0.0
1531,1994,tt0110857,Police Academy: Mission to Moscow,notalk,0,Comedy,PG,15716647,3.2,Alan Metter,0.0,0.25
1532,1994,tt0110889,Priest,ok,1,Drama,R,94299882,7.2,Antonia Bird,2.3999999999999999,1.0
1533,1994,tt0110912,Pulp Fiction,ok,1,Crime,R,12573318,8.9,Quentin Tarantino,1.8,2.3333333333333335
1534,1994,tt0111257,Speed,ok,1,Action,R,47149941,7.2,Jan de Bont,2.0,1.0
1535,1994,tt0111282,Stargate,notalk,0,Action,PG13,86441558,7.0,Roland Emmerich,0.40000000000000002,0
1536,1994,tt0111301,Street Fighter,ok,1,Action,PG13,55008264,3.7,Steven E. de Souza,1.2,1.0
1537,1994,tt0109446,The Client,ok,1,Crime,PG13,70724911,6.7,Joel Schumacher,1.2,2.0
1538,1994,tt0110074,The Hudsucker Proxy,notalk,0,Comedy,PG,62866588,7.3,Joel Coen,0.59999999999999998,1.0
1539,1994,tt0110357,The Lion King,notalk,0,Animation,G,124633011,8.5,Roger Allers,0.40000000000000002,0.62068965517241381
1540,1994,tt0110475,The Mask,notalk,0,Comedy,PG13,28289965,6.8,Chuck Russell,0.59999999999999998,0.0
1541,1994,tt0111070,The Santa Clause,notalk,0,Comedy,PG,34576623,6.3,John Pasquin,0.40000000000000002,0.0
1542,1994,tt0111143,The Shadow,nowomen,0,Action,PG13,62866588,5.9,Russell Mulcahy,0.80000000000000004,1.0
1543,1994,tt0111161,The Shawshank Redemption,nowomen,0,Crime,R,39291617,9.3,Frank Darabont,1.6000000000000001,0.5
1544,1994,tt0111255,The Specialist,notalk,0,Action,R,70724911,5.4,Luis Llosa,1.0,0.0
1545,1994,tt0111438,Timecop,notalk,0,Action,R,44006612,5.8,Peter Hyams,0.40000000000000002,0.0
1546,1994,tt0111503,True Lies,notalk,0,Action,R,157166470,7.2,James Cameron,1.3999999999999999,0.25
1547,1993,tt0106582,Cliffhanger,notalk,0,Action,R,104809829,6.4,Renny Harlin,0.20000000000000001,0.25
1548,1993,tt0106611,Cool Runnings,notalk,0,Adventure,PG,22574425,6.9,Jon Turteltaub,0.0,0.0
1549,1993,tt0106677,Dazed and Confused,ok,1,Comedy,R,11125966,7.7,Richard Linklater,1.2,2.0
1550,1993,tt0107007,Gettysburg,nowomen,0,Drama,PG,40311473,7.7,Ron Maxwell,0.40000000000000002,0.0
1551,1993,tt0107048,Groundhog Day,men,0,Comedy,PG,23541900,8.1,Harold Ramis,1.0,0.0
1552,1993,tt0107120,Hocus Pocus,ok,1,Comedy,PG,45148849,6.6,Kenny Ortega,1.6000000000000001,1.5
1553,1993,tt0107290,Jurassic Park,ok,1,Adventure,PG13,101584911,8.1,Steven Spielberg,1.3999999999999999,1.6666666666666667
1554,1993,tt0107614,Mrs. Doubtfire,ok,1,Comedy,PG13,40311473,6.9,Chris Columbus,1.8,1.6666666666666667
1555,1993,tt0311648,Pieces of April,ok,1,Comedy,PG13,483738,7.1,Peter Hedges,2.0,1.0
1556,1993,tt0108052,Schindler&#39;s List,ok,1,Biography,R,40311473,8.9,Steven Spielberg,2.3999999999999999,1.0
1557,1993,tt0108255,Super Mario Bros.,dubious,0,Adventure,PG,67723274,4.0,Annabel Jankel,1.3999999999999999,0.33333333333333331
1558,1993,tt0106226,The Age of Innocence,ok,1,Drama,PG,54823603,7.2,Martin Scorsese,2.3999999999999999,0
1559,1993,tt0106977,The Fugitive,men,0,Action,PG13,70948192,7.8,Andrew Davis,1.2,1.0
1560,1993,tt0112389,The Princess and the Cobbler,nowomen,0,Animation,G,38699014,7.2,Richard Williams,0.0,0.0
1561,1993,tt0107943,The Remains of the Day,nowomen,0,Drama,PG,24186884,7.9,James Ivory,1.8,0.5
1562,1993,tt0108358,Tombstone,ok,1,Action,R,40311473,7.8,George P. Cosmatos,1.8,1.0
1563,1992,tt0104257,A Few Good Men,notalk,0,Drama,R,54791459,7.6,Rob Reiner,1.3999999999999999,1.0
1564,1992,tt0104694,A League of Their Own,ok,1,Comedy,PG,66413889,7.2,Penny Marshall,2.2000000000000002,1.25
1565,1992,tt0103639,Aladdin,nowomen,0,Animation,G,46489723,8.0,Ron Clements,0.0,0
1566,1992,tt0103644,Alien 3,nowomen,0,Horror,R,91319098,6.4,David Fincher,1.2,1.5
1567,1992,tt0106308,Army of Darkness,men,0,Comedy,R,18263820,7.6,Sam Raimi,0.0,0
1568,1992,tt0103776,Batman Returns,nowomen,0,Action,PG13,132827779,7.0,Tim Burton,1.6000000000000001,0.5
1569,1992,tt0103893,Buffy the Vampire Slayer,ok,1,Action,PG13,11622431,5.5,Fran Rubel Kuzui,1.0,2.0
1570,1992,tt0104070,Death Becomes Her,ok,1,Comedy,PG13,91319098,6.4,Robert Zemeckis,2.3999999999999999,1.5
1571,1992,tt0104815,El Mariachi,nowomen,0,Action,R,11622,6.9,Robert Rodriguez,0.0,4.0
1572,1992,tt0104348,Glengarry Glen Ross,nowomen,0,Drama,R,20754340,7.9,James Foley,3.2000000000000002,0.0
1573,1992,tt0104412,Hero,notalk,0,Comedy,PG13,69734584,6.4,Stephen Frears,1.6000000000000001,0.25
1574,1992,tt0104431,Home Alone 2: Lost in New York,notalk,0,Adventure,PG,33206945,6.5,Chris Columbus,0.80000000000000004,0.5
1575,1992,tt0104797,Malcolm X,dubious,0,Biography,PG13,58112153,7.7,Spike Lee,0.59999999999999998,0.25
1576,1992,tt0104952,My Cousin Vinny,notalk,0,Comedy,R,18263820,7.5,Jonathan Lynn,0.59999999999999998,0.0
1577,1992,tt0105236,Reservoir Dogs,nowomen,0,Crime,R,1992417,8.4,Quentin Tarantino,1.3999999999999999,2.3333333333333335
1578,1992,tt0104036,The Crying Game,men,0,Crime,R,6641389,7.3,Neil Jordan,1.0,1.0
1579,1992,tt0104868,The Mighty Ducks,notalk,0,Action,PG,16603472,6.4,Stephen Herek,0.0,0.0
1580,1992,tt0104940,The Muppet Christmas Carol,notalk,0,Comedy,G,19924167,7.7,Brian Henson,0.40000000000000002,0.0
1581,1992,tt0105151,The Player,ok,1,Comedy,R,13282778,7.7,Robert Altman,1.6000000000000001,1.5
